ImageId;fileName
124274;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5559d673-00af-4b6c-89a2-82a94086ee08.bmp
45497;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0a78715b-da0d-498c-8a09-9ae491da9e9e.bmp
126230;S:\CNTKFiles\IsFundusImage\images\0 Non 1 870b47dd-cd82-47f3-b76b-8c32bfe080e5.bmp
246281;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bf0d6e0c-9d4f-44bb-ab11-1ebfbdd9f000.bmp
128959;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bef8a6d2-c3a5-4d36-8dde-22f693cd7821.bmp
84701;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8b16be53-d4a8-41e1-8db7-4c378dd19636.jpg
53339;S:\CNTKFiles\IsFundusImage\images\0 Non 1 15d5522f-98bd-4c18-b5db-a79b373da9e6.bmp
84490;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c71b61ee-6ae3-46a7-8682-4efa81ff7ed4.jpg
237129;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bb7f8af7-aa03-4dfe-9265-5792957d46f2.bmp
8439;S:\CNTKFiles\IsFundusImage\images\0 Non 1 03548d18-6fe2-4dd0-b986-7203554daf36.jpeg
258380;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cbf1f05f-ba01-4a12-b772-a032a4446212.bmp
33627;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b5a66e79-76f0-4441-9454-fde30c1c6fb4.jpg
218492;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f7a8b1df-8daf-4419-8029-edd836be746b.bmp
124115;S:\CNTKFiles\IsFundusImage\images\0 Non 1 32e13778-2ee1-4d99-829e-724b8b3223d1.bmp
85119;S:\CNTKFiles\IsFundusImage\images\0 Non 1 584a4fcc-ecee-4f84-9529-16b90f7d9971.jpg
48037;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4223467b-d135-412b-8229-12b301683716.bmp
64620;S:\CNTKFiles\IsFundusImage\images\0 Non 1 77c52338-ef74-446d-b565-4559574b9bc6.jpg
124220;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f84cc8b0-4bb6-4f14-a1a9-60362b73853b.bmp
246607;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1dfef1c3-ded8-4064-a354-21cbf4e8457e.bmp
48612;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5a0a2c5b-2af5-43f2-b83c-be4772c5f7b4.bmp
235639;S:\CNTKFiles\IsFundusImage\images\0 Non 1 207e167a-09fa-4c5d-bcfc-8712938d47b7.bmp
45898;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0bb800ca-4998-431f-bb7d-9538be2e3429.bmp
222186;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3587f932-4623-4016-8286-c2d57b795255.bmp
59052;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7e88fb69-09c1-4aad-a1b3-58e49650683b.bmp
136029;S:\CNTKFiles\IsFundusImage\images\0 Non 1 254bb26f-f405-4937-a3ef-d7456f94fdb5.bmp
227246;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c031d52b-5aa9-484a-bb5d-be778080905d.bmp
48605;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ca3a597b-6436-44ae-a58d-2331c627cfbb.bmp
213169;S:\CNTKFiles\IsFundusImage\images\0 Non 1 75325717-e393-47b7-a32d-2f19b9036795.bmp
187284;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0d666a7c-abce-4851-b8ac-a4c75e85a019.bmp
130176;S:\CNTKFiles\IsFundusImage\images\0 Non 1 79650957-d9af-4fbc-97d7-6fbcd998d398.bmp
47591;S:\CNTKFiles\IsFundusImage\images\0 Non 1 beba205f-2d7c-49bf-9031-53aefa5c3d75.bmp
47726;S:\CNTKFiles\IsFundusImage\images\0 Non 1 aee6a636-10ac-4309-a479-cb0781ff9891.bmp
52608;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e41f3d16-9f9e-4b09-a08e-1ccda76f767e.bmp
29839;S:\CNTKFiles\IsFundusImage\images\0 Non 1 301cf2c0-f958-48e1-b4f4-7c4116a49d5b.jpeg
58608;S:\CNTKFiles\IsFundusImage\images\0 Non 1 51c20df0-4462-4065-8679-b48c208d3586.bmp
233529;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1f7f1274-ad10-4d6b-bc9f-a4ee52660717.bmp
24273;S:\CNTKFiles\IsFundusImage\images\0 Non 1 de830a2a-ae40-41ca-a439-abe4913220fe.jpeg
58120;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d921d80f-09b8-4cde-8d3a-ed63a907a7b9.bmp
219194;S:\CNTKFiles\IsFundusImage\images\0 Non 1 45521e08-de22-4eba-9ec0-1fd16f88a3da.bmp
25230;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a9bc5527-fee2-41aa-a96b-b37b7ba0ca45.jpeg
59140;S:\CNTKFiles\IsFundusImage\images\0 Non 1 82c8b41c-b35d-4db3-9149-afde76544d50.bmp
221551;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d9046cf3-2bee-4d10-b51d-c5cf32f79d78.bmp
89239;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2941f7a1-7b48-40ea-a44b-6d3d3bcd7304.jpg
76851;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8957b777-68ed-4743-8941-7193c9841538.jpg
54138;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e3840aae-f7aa-4476-9bdd-5c49437d2af4.bmp
83117;S:\CNTKFiles\IsFundusImage\images\0 Non 1 235209e3-0b64-4b1a-a43b-bcf5b93afff3.jpg
83018;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a246ecc9-9d02-4ef7-a15d-aca51e5a6d08.jpg
248460;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3274cd1d-4259-4c59-85cb-13a378915286.bmp
6526;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1918f08d-4b20-4dc1-9a6d-8fa45bcd44ca.jpeg
38961;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b912836c-a310-41dc-a642-bbb4a9ddeab7.jpg
58425;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0d7406c4-4685-4dac-ac79-e6cc6e6659f7.bmp
55134;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b3ad7fdd-98d2-4383-8ac2-58cb2830b9fa.bmp
77304;S:\CNTKFiles\IsFundusImage\images\0 Non 1 930f1072-cdb6-42f9-aa08-0398e50d99bf.jpg
60390;S:\CNTKFiles\IsFundusImage\images\0 Non 1 659d25ee-a99c-411b-a125-23aae89bfac1.bmp
247817;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4dc3cd33-e5b3-4201-9551-2cad87955b40.bmp
47714;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ee4e06ca-e8e7-42a4-b83f-2baa799f1bfb.bmp
46159;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cb37a3fe-dc32-465e-bf70-121cc7a1ca22.bmp
58655;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6544f94d-87b6-4803-967a-8be3ffcc0d31.bmp
221420;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3e7e783a-79f7-48c5-816f-07b6c1f7eb89.bmp
131053;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b80a6245-ecb2-49cb-9fec-86bbe817e8b9.bmp
30813;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cf410aa4-c7bc-4824-b2ba-09d0dc24a738.jpeg
225783;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0d5f759c-7723-4c13-891a-6d7ff4ecf1cf.bmp
7281;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8e5171ad-dbeb-42a5-9d68-8cc5ba5edfb6.jpeg
125253;S:\CNTKFiles\IsFundusImage\images\0 Non 1 791d13c3-946a-415e-9756-85254a04ec66.bmp
14370;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a799d24a-3308-4ad5-b2a8-a6d31751ecc5.jpeg
161115;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ea6dab9f-0236-405a-ba8b-131172d6310b.bmp
214283;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3b3c6071-73ea-4023-a66f-96a64abe6ff5.bmp
218998;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9b1a1ad6-4b7d-400d-bbb3-bf8e5ed64c51.bmp
25293;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6e62f23d-ea62-431f-96ba-a5b3c3249905.jpeg
219988;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2f8740ba-35e1-46f1-950b-dccfb0797d9a.bmp
37490;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5798d50f-4ef9-4b72-b172-64f82925d5a4.jpg
127894;S:\CNTKFiles\IsFundusImage\images\0 Non 1 db7806db-6019-429d-ae35-8d01c13651d8.bmp
141180;S:\CNTKFiles\IsFundusImage\images\0 Non 1 dd703edc-e734-4894-812d-d06540bf5e0d.bmp
49227;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4b6e0593-26a1-4cbe-acdb-0fd76a40ff28.bmp
83054;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b70da089-e755-4759-94c2-38dbcadabc6f.jpg
36821;S:\CNTKFiles\IsFundusImage\images\0 Non 1 da328645-e486-41c1-811b-7b27f93ef6fd.jpg
25608;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0f4b9016-17e0-4130-ae6e-9449c1aae8a8.jpeg
16857;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3a471be4-a58c-471e-b045-859131fa54d5.jpeg
220730;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6b6d2e10-3f6f-4b85-aa8a-55d72bdeb1bb.bmp
154641;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5c372757-e69f-418b-acbb-dccb1f8a8722.bmp
40179;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4d62d971-fdbb-4ea1-8516-7572473a1dfa.jpg
84644;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fcf3d12a-c108-4f9e-b94e-4493b1d1da18.jpg
80988;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7c2cd301-cb28-4052-ae61-489535857305.jpg
48949;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2601e180-a82a-41bd-ab27-cdaad183fced.bmp
249074;S:\CNTKFiles\IsFundusImage\images\0 Non 1 63a02150-b782-4945-a6ba-dd3c38484f80.bmp
126337;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fd2b1c27-b9b3-4d00-b7c6-3d44093e172a.bmp
77197;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a1ecf28f-fc16-473d-84ca-03af63dd22a3.jpg
250005;S:\CNTKFiles\IsFundusImage\images\0 Non 1 60558705-3954-41e3-92a8-f9cffd14a285.bmp
37617;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3c6c64d9-c0bb-4db6-ab9e-544a6f801378.jpg
245008;S:\CNTKFiles\IsFundusImage\images\0 Non 1 83cff5fd-95b3-45ed-bf87-f56468b45435.bmp
13807;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f4d81128-d5b0-47c0-a7b5-81c160d5a985.jpeg
222490;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e4d5cd6f-818e-40c4-bde5-e4a9b7e44722.bmp
45661;S:\CNTKFiles\IsFundusImage\images\0 Non 1 52641e14-a684-45bd-be6b-3fa3db7bd684.bmp
222045;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b46ba39e-4337-40dc-8e61-12dceed3c571.bmp
216899;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f66f9533-737f-48de-b9f5-7ee1611706b0.bmp
59529;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1dcc7df7-02d0-4f6a-8367-d3afcb38a494.bmp
78495;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fc95c48b-6e1f-4a7d-94f3-86bee06f73d2.jpg
247940;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ed007307-b403-4984-9e3b-e2a18b890c2f.bmp
236280;S:\CNTKFiles\IsFundusImage\images\0 Non 1 89890df5-8508-4ac2-ad6d-2712eb4a33f5.bmp
16297;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b653d04b-df6e-4f28-be82-59f66663a407.jpeg
126413;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b7b383ec-e7d7-43db-b746-6b98c939a21b.bmp
55847;S:\CNTKFiles\IsFundusImage\images\0 Non 1 02eae6f9-b83e-40d1-90b9-7e98da067754.bmp
26522;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8f3b7b60-e077-43ce-9bb2-854535338cd0.jpeg
217784;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c50ae0dc-38d2-4d59-9588-890a38787ab2.bmp
228979;S:\CNTKFiles\IsFundusImage\images\0 Non 1 dd549b65-8880-4397-8209-d2433447a329.bmp
6347;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1c4cbe0d-1226-4a3e-a2b5-2a61c3c93ae7.jpeg
19450;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e3067716-c49e-4437-b090-1caec73e5c10.jpeg
246536;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bfdc1335-16ad-46d1-a94b-9f9933963a12.bmp
24613;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9cf1f2f9-3dfc-43c7-b23d-06b31be5692d.jpeg
31591;S:\CNTKFiles\IsFundusImage\images\0 Non 1 79793e10-a32c-4a98-9a09-8c54129c66b1.jpeg
125243;S:\CNTKFiles\IsFundusImage\images\0 Non 1 13c951f4-0715-4952-8294-c588585328b6.bmp
54089;S:\CNTKFiles\IsFundusImage\images\0 Non 1 480bff21-9705-40d4-9083-7c7c8087fdf1.bmp
13723;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0207615b-3b2a-4d12-8f03-b572c8a74317.jpeg
103135;S:\CNTKFiles\IsFundusImage\images\0 Non 1 015873ae-eb65-4c9f-8f47-b306f5d932da.jpg
86409;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e086dff8-e454-4af4-9dad-902ac3086d3d.jpg
30115;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7f02d541-817a-4299-a8d9-4ca4112945a4.jpeg
141688;S:\CNTKFiles\IsFundusImage\images\0 Non 1 65a54a49-d8c4-4b92-82e3-a1ba7718e578.bmp
127451;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e02b1978-d78d-496d-8882-54eb423dd555.bmp
11353;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c66e06f5-1c13-4b73-ad0f-b315a99a3b67.JPG
230949;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ae17914a-df59-4333-86f2-cddc70cca316.bmp
85217;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d5e5e2aa-999b-4be6-b635-17478fbe88b0.jpg
94655;S:\CNTKFiles\IsFundusImage\images\0 Non 1 151e168a-e72e-4fb9-b626-7e236fc39c8e.jpg
49783;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2ce33dbf-39cc-4124-8011-4bd0302d1459.bmp
130351;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f48924a7-2164-402a-ba0c-f0cdce4719a6.bmp
129402;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6b4758c4-2905-4e2c-9772-6dd3ede4fddc.bmp
217795;S:\CNTKFiles\IsFundusImage\images\0 Non 1 998dd8f3-49b7-40ea-9e67-df3f6667bfde.bmp
151879;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f1a2fa65-c9a9-47c3-bb4d-7bead2a927cd.bmp
189514;S:\CNTKFiles\IsFundusImage\images\0 Non 1 79335290-77e2-4751-bebd-d4fa15a43574.bmp
141205;S:\CNTKFiles\IsFundusImage\images\0 Non 1 074db373-68c2-42ef-b14c-a890456e4cb5.bmp
49664;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9b3b50be-4e6f-414e-84f8-55a47ccff3c7.bmp
23855;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cdd329e4-3b21-445b-960d-52ec91170d4f.jpeg
77543;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7a77ae8e-83d8-4625-964a-f757e1be18a0.jpg
163171;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9db5797f-7533-42d2-befe-b3db159067fc.bmp
26670;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8f292344-5a8a-4cb5-9ce9-c0c684382b7c.jpeg
241378;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7c2d9cb8-f4a0-48ff-b90c-2550c014d7ab.bmp
226666;S:\CNTKFiles\IsFundusImage\images\0 Non 1 58437d60-6a52-4020-9e65-bc6a6a585b43.bmp
102980;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e5e14b3c-f130-4c25-98cf-cce7d57f2c81.jpg
29716;S:\CNTKFiles\IsFundusImage\images\0 Non 1 28878c2e-f217-4c03-bcbb-8926c2161b49.jpeg
186399;S:\CNTKFiles\IsFundusImage\images\0 Non 1 06fe88a5-af8d-4b04-bcc4-c7e34aef9802.bmp
125158;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fb89d431-0617-4021-ab57-2dc5a77de397.bmp
33806;S:\CNTKFiles\IsFundusImage\images\0 Non 1 67561241-8be1-4289-9a10-17446be2bc5b.jpg
221934;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e09ac900-2ed3-4c56-a628-4922e6201423.bmp
143200;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9e9f0bc0-b1ff-4ddd-a0f3-9a3f7c508910.bmp
77952;S:\CNTKFiles\IsFundusImage\images\0 Non 1 85a9174f-f594-4e70-8b0f-98eba21011bf.jpg
129727;S:\CNTKFiles\IsFundusImage\images\0 Non 1 26baa23f-1c40-4aad-8a68-5186c1c32536.bmp
186793;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e2699346-4437-48f0-8ae5-3ce4e2118c53.bmp
77106;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1135167f-575e-423f-860e-ee2895175049.jpg
220412;S:\CNTKFiles\IsFundusImage\images\0 Non 1 54d1a855-5707-4351-8bdd-b4a057a49906.bmp
245509;S:\CNTKFiles\IsFundusImage\images\0 Non 1 147db921-f8fe-4df6-a6d9-224aaa5f017f.bmp
33711;S:\CNTKFiles\IsFundusImage\images\0 Non 1 82f94392-c76d-4ee3-8df8-13b7f73ddc49.jpg
48113;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fcb94c5d-6bb2-4c62-a6b1-397c5abd4cd4.bmp
130517;S:\CNTKFiles\IsFundusImage\images\0 Non 1 863ac543-37a8-47cc-ae92-4e407fb117e5.bmp
83711;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f13ef6ba-637a-43dc-bf61-d2b78dc49435.jpg
161937;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2ad53be1-a8bc-4dc6-ad7d-5d9fe9dc6d2f.bmp
81095;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0e704db9-f894-46a7-9368-ec7e246f0694.jpg
79703;S:\CNTKFiles\IsFundusImage\images\0 Non 1 28fe6fe8-830d-4eb5-a345-10102918c4d6.jpg
210941;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8f32f7cf-dd5d-46f8-9512-ab52e5a9b4a1.bmp
22736;S:\CNTKFiles\IsFundusImage\images\0 Non 1 df5c6188-04cd-4997-b5fe-11b80adf5603.jpeg
27198;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ada9f7d2-36cb-44d3-b417-5d5fafa13e66.jpeg
33851;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c7d691c1-d20c-4a7e-870c-c516427559df.jpg
56794;S:\CNTKFiles\IsFundusImage\images\0 Non 1 84626d8d-047a-42f0-9060-053b3c8cc112.bmp
33603;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3f934b45-a2b1-40cb-a2c8-f46326e00f13.jpg
78364;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5faa5acb-cbba-474a-ba6c-e67ee32d9312.jpg
83801;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2b55c263-40be-40ce-90e3-1f6c351a6e95.jpg
220513;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d064cda0-de7e-4ed5-9039-130fad80d260.bmp
78769;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1ef96b55-23b3-4e9c-a26b-2140b258ffc4.jpg
82986;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3850c6de-f625-4ae3-81c8-20dd40de7152.jpg
219284;S:\CNTKFiles\IsFundusImage\images\0 Non 1 136508b1-7847-40db-8c16-e3d494a772cd.bmp
84110;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d890fdb1-8bc0-43f1-807c-7e5b49acf057.jpg
56380;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6851de89-28d2-4e69-89fa-a8815fc2ceb3.bmp
26979;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0c4105ed-2c2a-4596-a3ae-f62e2673e71c.jpeg
85872;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cdcf4d51-9a98-42bc-be6c-516f10dab501.jpg
206451;S:\CNTKFiles\IsFundusImage\images\0 Non 1 152a3845-3af2-49b8-88bb-a93009c66a06.bmp
25098;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2ceb4c5c-e8d2-4096-80b8-e0e92a7e4e8f.jpeg
55726;S:\CNTKFiles\IsFundusImage\images\0 Non 1 961715b4-d0b2-4c13-94a7-0c052448df9e.bmp
129098;S:\CNTKFiles\IsFundusImage\images\0 Non 1 616edc83-26e1-42cb-9658-85b7fd5c66e3.bmp
14000;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b873df73-1092-4a5f-bcac-a077de8810fb.jpeg
24492;S:\CNTKFiles\IsFundusImage\images\0 Non 1 028a169c-8694-48bd-8ef6-5dc02e862652.jpeg
174806;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3aa8a5ab-942f-47e7-8604-55a0e2c7135a.bmp
24285;S:\CNTKFiles\IsFundusImage\images\0 Non 1 297f3c6d-f5d5-4fe1-aec6-ebd08bc1d670.jpeg
102780;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0790e13e-8fd8-4023-8d2f-3e857967cd95.jpg
13858;S:\CNTKFiles\IsFundusImage\images\0 Non 1 741b894e-4326-4065-84df-63983df0ebb1.jpeg
126386;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a08c10ee-8e20-4109-8957-f29e1cc661cb.bmp
8340;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f3fe196c-e6b1-4c66-a317-998983b5cd16.jpeg
217965;S:\CNTKFiles\IsFundusImage\images\0 Non 1 23d1aace-c320-40fe-9542-9274384b8814.bmp
127897;S:\CNTKFiles\IsFundusImage\images\0 Non 1 25497a14-558a-430a-9880-eb2e21398fc9.bmp
144436;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2c5dd38a-9346-4164-ab0b-9c00c64dce4f.bmp
223293;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e7bd5cbb-ab5d-4e7f-ab4e-eeb210ceb1c3.bmp
32202;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6e763040-c4c3-4d8c-87f7-02e12558a1a5.jpeg
129229;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9714ea20-40af-4203-bf4e-fcaa9c895974.bmp
130904;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8def56d2-a465-4a7c-9702-da21bdcdf00d.bmp
37858;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d7504408-d75d-405d-81b7-44630d529495.jpg
224960;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ab99f73f-face-4ec3-aa27-24872b2bf55e.bmp
19305;S:\CNTKFiles\IsFundusImage\images\0 Non 1 214f1d54-b1db-400f-84aa-4a29a1ce4a15.jpeg
217662;S:\CNTKFiles\IsFundusImage\images\0 Non 1 af65ae6f-c9e9-4ed3-9f20-edfc370b300b.bmp
39857;S:\CNTKFiles\IsFundusImage\images\0 Non 1 dbc2c15c-dd54-4f51-8483-9cf9cb018ef9.jpg
26575;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9d9bd174-7b2a-49ab-80c2-8252e7470d60.jpeg
31207;S:\CNTKFiles\IsFundusImage\images\0 Non 1 952d6775-59a1-49ac-8c4e-1a0bfa09575a.jpeg
63315;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4880ef5d-8716-4f34-aa30-7073064190ed.jpg
38370;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1c0b78da-4e69-498a-800c-c4176426ceb1.jpg
24073;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8dfeb297-ff1e-49f9-b18d-ec7e7a95ff55.jpeg
29784;S:\CNTKFiles\IsFundusImage\images\0 Non 1 98faf913-2b79-4277-a989-778699142341.jpeg
170009;S:\CNTKFiles\IsFundusImage\images\0 Non 1 674de303-786a-483f-9095-ccd72f756853.bmp
22303;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bb74ca58-d753-4b22-aa63-12c264035b75.jpeg
9282;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0b1bf59d-e40f-47a1-8858-f7c17e305294.jpeg
48872;S:\CNTKFiles\IsFundusImage\images\0 Non 1 14a2baeb-5f26-4d83-821c-3aa7b214dd7f.bmp
58616;S:\CNTKFiles\IsFundusImage\images\0 Non 1 fb300f86-07eb-419d-99df-c8d99afdf96f.bmp
47719;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7ab0f9f9-53b2-4333-9418-9cfffecd5cfd.bmp
83527;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b0960171-7955-417d-9150-7d4efb4d164e.jpg
130921;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e1b8c4a5-fed7-4ca0-9708-bbd110a11ca2.bmp
49261;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a307064e-4bdf-4e69-9f4b-ffd507fdc58b.bmp
34030;S:\CNTKFiles\IsFundusImage\images\0 Non 1 896b9845-f6c3-408b-ad6d-f8bf56b7b538.jpg
143068;S:\CNTKFiles\IsFundusImage\images\0 Non 1 85760209-ba84-4935-a2ac-c547c528f40f.bmp
174161;S:\CNTKFiles\IsFundusImage\images\0 Non 1 48d727f2-e6fa-4056-a6f5-e0897fa2832e.bmp
21480;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7e00a69a-b98c-4289-92da-e1cb2dae6a92.jpeg
85313;S:\CNTKFiles\IsFundusImage\images\0 Non 1 92c34eaf-0e80-4154-8b3e-13c0274e2d52.jpg
53168;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c008a99e-16ba-4875-ac09-d85b63325a96.bmp
103420;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b1cefd3a-d1b7-41b4-9814-dd237e2b4162.jpg
213605;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c7dc152c-6c42-4085-bf7c-ed5c16f68958.bmp
245953;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e7ec69e3-6085-4bde-9c7d-59cade9906ed.bmp
80724;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1cc12daa-0ae2-4d25-8753-8632db4e314b.jpg
128867;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8e3d6788-72bb-40f5-ade1-d60865b5652f.bmp
22347;S:\CNTKFiles\IsFundusImage\images\0 Non 1 1632ff69-1cd5-4273-8be6-524b58d92918.jpeg
230124;S:\CNTKFiles\IsFundusImage\images\0 Non 1 c3d56eec-63c4-458d-a6ca-ca3247996621.bmp
